timestamp;ac;lu;typ;al;fnr;terminal;halle;schedArr;schalter;duration;s;iata;sched;reg;apname;id;gate;stops;lang;alname;flstatus;status;rouname;rou;esti;cs;bag;ausgang;schedDep
2022-07-12T16:35:52Z;B738;2022-07-10T20:14:00+0200;P;TK;TK 5561;1;B;2022-07-10T21:50:00+0300;519-525;195;FALSE;ESB;2022-07-10T17:35:00+0200;TCJHD;Ankara Esenboga;d20220710tk5561;C16;0;de;Turkish Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B77W;2022-07-10T19:32:00+0200;P;QR;QR 068;1;C;2022-07-11T00:25:00+0300;734-741;350;FALSE;DOH;2022-07-10T17:35:00+0200;A7BAT;Doha-Hamad;d20220710qr068;B42;0;de;Qatar Airways;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B753;2022-07-10T19:38:00+0200;P;DE;DE 1498;1;C;2022-07-10T19:40:00+0200;752-781;125;FALSE;PMI;2022-07-10T17:35:00+0200;DABOK;Palma de Mallorca;d20220710de1498;B19;0;de;Condor;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T19:14:00+0200;P;LH;LH 3480;1;A;NA;;NA;FALSE;ZMU;2022-07-10T17:36:00+0200;;München Hbf;d20220710lh3480;T4;NA;de;Lufthansa;3;geschlossen;Nürnberg Hbf;ZAQ;NA;;;NA;NA
2022-07-12T16:35:52Z;A343;2022-07-10T19:52:00+0200;P;LH;LH 420;1;A;2022-07-10T20:15:00-0400;263-461;515;FALSE;BOS;2022-07-10T17:40:00+0200;DAIFE;Boston;d20220710lh420;Z19;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T18:15:00+0200;;;NA;NA
2022-07-12T16:35:52Z;A20N;2022-07-10T19:26:00+0200;P;PC;PC 996;2;E;2022-07-10T21:50:00+0300;965-968;190;FALSE;SAW;2022-07-10T17:40:00+0200;TCNCG;Istanbul-Sabiha Gok.;d20220710pc996;E9;0;de;Pegasus Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A32A;2022-07-10T19:10:00+0200;P;LH;LH 194;1;A;2022-07-10T18:55:00+0200;263-461;70;FALSE;BER;2022-07-10T17:45:00+0200;DAIUO;Berlin-Brandenburg;d20220710lh194;A13;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A332;2022-07-10T19:40:00+0200;P;DE;DE 2116;1;C;2022-07-10T22:25:00-0500;752-781;700;FALSE;CUN;2022-07-10T17:45:00+0200;ECNBN;Cancun;d20220710de2116;B48;0;de;Condor;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B38M;2022-07-10T19:28:00+0200;P;FI;FI 523;2;E;2022-07-10T19:20:00+0000;951-953;215;FALSE;KEF;2022-07-10T17:45:00+0200;TFICE;Reykjavik-Keflavik;d20220710fi523;D26;0;de;Icelandair;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A320;2022-07-10T20:10:00+0200;P;OS;OS 132;1;A;2022-07-10T19:15:00+0200;263-461;85;FALSE;VIE;2022-07-10T17:50:00+0200;OELZA;Wien;d20220710os132;A36;0;de;Austrian Airlines;0;gestartet;NA;NA;2022-07-10T18:30:00+0200;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T19:26:00+0200;P;LH;LH 3450;1;A;NA;;NA;FALSE;ZBA;2022-07-10T17:52:00+0200;;Basel Bad Bahnhof;d20220710lh3450;T5;NA;de;Lufthansa;3;geschlossen;Karlsruhe Hbf;KJR;NA;;;NA;NA
2022-07-12T16:35:52Z;B738;2022-07-10T19:44:00+0200;P;AT;AT 811;2;D;2022-07-10T20:30:00+0100;896-899;215;FALSE;CMN;2022-07-10T17:55:00+0200;CNROY;Casablanca;d20220710at811;E2;0;de;Royal Air Maroc;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A320;2022-07-10T19:30:00+0200;P;DE;DE 1808;1;C;2022-07-10T19:50:00+0200;752-781;115;FALSE;OLB;2022-07-10T17:55:00+0200;DATCH;Olbia;d20220710de1808;A34;0;de;Condor;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A32A;2022-07-10T19:34:00+0200;P;LH;LH 028;1;A;2022-07-10T19:05:00+0200;263-461;65;FALSE;HAM;2022-07-10T18:00:00+0200;DAIZX;Hamburg;d20220710lh028;A58;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T18:15:00+0200;;;NA;NA
2022-07-12T16:35:52Z;A20N;2022-07-10T19:28:00+0200;P;LH;LH 918;1;A;2022-07-10T18:40:00+0100;263-461;100;FALSE;LHR;2022-07-10T18:00:00+0200;DAIJE;London-Heathrow;d20220710lh918;B25;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A21N;2022-07-10T20:06:00+0200;P;LH;LH 690;1;A;2022-07-10T23:05:00+0300;263-461;245;FALSE;TLV;2022-07-10T18:00:00+0200;DAIEB;Tel Aviv-Ben Gurion;d20220710lh690;C4;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T18:40:00+0200;;;NA;NA
2022-07-12T16:35:52Z;E190;2022-07-10T19:36:00+0200;P;BA;BA 8735;2;E;2022-07-10T18:40:00+0100;901-902;95;FALSE;LCY;2022-07-10T18:05:00+0200;GLCAD;London-City;d20220710ba8735;E5;0;de;British Airways;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T19:38:00+0200;P;LH;LH 3560;1;A;NA;;NA;FALSE;ZWS;2022-07-10T18:09:00+0200;;Stuttgart Hbf;d20220710lh3560;T5;NA;de;Lufthansa;3;geschlossen;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T19:38:00+0200;P;LH;LH 3700;1;A;NA;;NA;FALSE;QPP;2022-07-10T18:09:00+0200;;Berlin Hauptbahnhof;d20220710lh3700;T4;NA;de;Lufthansa;3;geschlossen;Göttingen HBF;ZEU;NA;;;NA;NA
2022-07-12T16:35:52Z;A319;2022-07-10T20:14:00+0200;P;LH;LH 116;1;A;2022-07-10T19:10:00+0200;263-461;55;FALSE;MUC;2022-07-10T18:15:00+0200;DAILE;München;d20220710lh116;A64;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T18:35:00+0200;;;NA;NA
2022-07-12T16:35:52Z;A20N;2022-07-10T20:12:00+0200;P;LH;LH 1198;1;A;2022-07-10T19:15:00+0200;263-461;55;FALSE;ZRH;2022-07-10T18:20:00+0200;DAIJB;Zürich;d20220710lh1198;A15;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T19:52:00+0200;P;LH;LH 3522;1;A;NA;;NA;FALSE;QDU;2022-07-10T18:24:00+0200;;Düsseldorf Hbf;d20220710lh3522;T7;NA;de;Lufthansa;3;geschlossen;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;E75L;2022-07-10T19:42:00+0200;P;KL;KL 1772;2;D;2022-07-10T19:45:00+0200;801-804;75;FALSE;AMS;2022-07-10T18:30:00+0200;PHEXS;Amsterdam;d20220710kl1772;D21;0;de;KLM Royal Dutch Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A21N;2022-07-10T20:04:00+0200;P;A3;A3 833;1;B;2022-07-10T22:10:00+0300;672-677;160;FALSE;ATH;2022-07-10T18:30:00+0200;SXNAA;Athen;d20220710a3833;A38;0;de;Aegean Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T20:10:00+0200;P;LH;LH 3482;1;A;NA;;NA;FALSE;ZAQ;2022-07-10T18:36:00+0200;;Nürnberg Hbf;d20220710lh3482;T4;NA;de;Lufthansa;3;geschlossen;Würzburg Hbf;QWU;NA;;;NA;NA
2022-07-12T16:35:52Z;A320;2022-07-10T20:28:00+0200;P;DE;DE 1038;1;C;2022-07-10T20:15:00+0200;752-781;95;FALSE;NCE;2022-07-10T18:40:00+0200;DAICH;Nizza;d20220710de1038;C1;0;de;Condor;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;BCS3;2022-07-10T20:44:00+0200;P;BT;BT 246;2;E;2022-07-10T21:50:00+0300;919-920;130;FALSE;RIX;2022-07-10T18:40:00+0200;YLCSN;Riga;d20220710bt246;E24;0;de;airBaltic;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T20:14:00+0200;P;LH;LH 3726;1;A;NA;;NA;FALSE;ZMB;2022-07-10T18:41:00+0200;;Hamburg Hauptbahnhof;d20220710lh3726;T6;NA;de;Lufthansa;3;geschlossen;Göttingen HBF;ZEU;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T20:10:00+0200;P;LH;LH 3542;1;A;NA;;NA;FALSE;XHJ;2022-07-10T18:42:00+0200;;Aachen Hauptbahnhof;d20220710lh3542;T7;NA;de;Lufthansa;3;geschlossen;Köln Hbf;QKL;NA;;;NA;NA
2022-07-12T16:35:52Z;A319;2022-07-10T20:34:00+0200;P;LH;LH 198;1;A;2022-07-10T19:55:00+0200;263-461;70;FALSE;BER;2022-07-10T18:45:00+0200;DAIBI;Berlin-Brandenburg;d20220710lh198;A11;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T19:00:00+0200;;;NA;NA
2022-07-12T16:35:52Z;E190;2022-07-10T20:30:00+0200;P;LH;LH 222;1;A;2022-07-10T20:00:00+0200;263-461;75;FALSE;GWT;2022-07-10T18:45:00+0200;DAECI;Westerland-Sylt;d20220710lh222;A21;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T19:05:00+0200;;;NA;NA
2022-07-12T16:35:52Z;A332;2022-07-10T20:20:00+0200;P;TK;TK 1594;1;B;2022-07-10T22:55:00+0300;664-671;185;FALSE;IST;2022-07-10T18:50:00+0200;TCJIZ;Istanbul;d20220710tk1594;B28;0;de;Turkish Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T20:56:00+0200;P;LH;LH 3424;1;A;NA;;NA;FALSE;ZMU;2022-07-10T18:52:00+0200;;München Hbf;d20220710lh3424;T5;NA;de;Lufthansa;3;geschlossen;Ulm Hauptbahnhof;QUL;2022-07-10T19:28:00+0200;;;NA;NA
2022-07-12T16:35:52Z;A321;2022-07-10T20:48:00+0200;P;LH;LH 030;1;A;2022-07-10T20:05:00+0200;263-461;65;FALSE;HAM;2022-07-10T19:00:00+0200;DAIDE;Hamburg;d20220710lh030;A13;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T19:30:00+0200;;;NA;NA
2022-07-12T16:35:52Z;A359;2022-07-10T20:52:00+0200;P;OZ;OZ 542;1;C;2022-07-11T11:50:00+0900;759-766;590;FALSE;ICN;2022-07-10T19:00:00+0200;HL8362;Seoul-Incheon;d20220710oz542;B44;0;de;Asiana Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T20:30:00+0200;P;LH;LH 3740;1;A;NA;;NA;FALSE;XIR;2022-07-10T19:02:00+0200;;Dresden Hauptbahnhof;d20220710lh3740;T4;NA;de;Lufthansa;3;geschlossen;Leipzig Hbf;XIT;NA;;;NA;NA
2022-07-12T16:35:52Z;CRJX;2022-07-10T20:26:00+0200;P;IB;IB 8711;2;E;2022-07-10T21:55:00+0200;904-906;170;FALSE;MAD;2022-07-10T19:05:00+0200;ECMPA;Madrid-Barajas;d20220710ib8711;D21;0;de;Iberia;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T20:38:00+0200;P;LH;LH 3626;1;A;NA;;NA;FALSE;DTZ;2022-07-10T19:09:00+0200;;Dortmund Hbf;d20220710lh3626;T6;NA;de;Lufthansa;3;geschlossen;Düsseldorf Hbf;QDU;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T20:38:00+0200;P;LH;LH 3664;1;A;NA;;NA;FALSE;DHC;2022-07-10T19:09:00+0200;;Bremen Hauptbahnhof;d20220710lh3664;T6;NA;de;Lufthansa;3;geschlossen;Osnabrück Hbf;ZPE;NA;;;NA;NA
2022-07-12T16:35:52Z;B738;2022-07-10T20:24:00+0200;P;UX;UX 1506;2;E;2022-07-10T21:55:00+0200;911-915;165;FALSE;MAD;2022-07-10T19:10:00+0200;ECMUZ;Madrid-Barajas;d20220710ux1506;D24;0;de;Air Europa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B738;2022-07-10T21:14:00+0200;P;FEG;FEG 3122;2;D;2022-07-10T23:45:00+0200;867-868;270;FALSE;HRG;2022-07-10T19:15:00+0200;SUTMN;Hurghada;d20220710feg3122;E2;0;de;FlyEgypt;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A32A;2022-07-10T21:20:00+0200;P;LH;LH 118;1;A;2022-07-10T20:10:00+0200;263-461;55;FALSE;MUC;2022-07-10T19:15:00+0200;DAIUI;München;d20220710lh118;A54;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T19:55:00+0200;;;NA;NA
2022-07-12T16:35:52Z;A20N;2022-07-10T20:42:00+0200;P;LH;LH 1428;1;A;2022-07-10T22:25:00+0300;263-461;130;FALSE;SOF;2022-07-10T19:15:00+0200;DAINE;Sofia;d20220710lh1428;Z58;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A320;2022-07-10T21:34:00+0200;P;A3;A3 431;1;B;2022-07-10T23:20:00+0300;672-677;180;FALSE;HER;2022-07-10T19:20:00+0200;LZMDK;Heraklion;d20220710a3431;A38;0;de;Aegean Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T21:02:00+0200;P;LH;LH 3524;1;A;NA;;NA;FALSE;QDU;2022-07-10T19:22:00+0200;;Düsseldorf Hbf;d20220710lh3524;T7;NA;de;Lufthansa;3;geschlossen;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T20:52:00+0200;P;LH;LH 3426;1;A;NA;;NA;FALSE;ZWS;2022-07-10T19:24:00+0200;;Stuttgart Hbf;d20220710lh3426;T5;NA;de;Lufthansa;3;geschlossen;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B737;2022-07-10T21:14:00+0200;P;RO;RO 306;2;E;2022-07-10T22:50:00+0300;949-950;145;FALSE;OTP;2022-07-10T19:25:00+0200;YRBGH;Bukarest;d20220710ro306;E4;0;de;TAROM;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B738;2022-07-10T21:06:00+0200;P;LY;LY 356;1;C;2022-07-11T00:40:00+0300;791-794;250;FALSE;TLV;2022-07-10T19:30:00+0200;4XEKI;Tel Aviv-Ben Gurion;d20220710ly356;C6;0;de;EL AL;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B38M;2022-07-10T21:24:00+0200;P;XQ;XQ 143;1;C;2022-07-11T00:05:00+0300;704-706;210;FALSE;AYT;2022-07-10T19:35:00+0200;TCSOL;Antalya;d20220710xq143;C14;0;de;SunExpress;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T21:04:00+0200;P;LH;LH 3484;1;A;NA;;NA;FALSE;ZMU;2022-07-10T19:36:00+0200;;München Hbf;d20220710lh3484;T4;NA;de;Lufthansa;3;geschlossen;Nürnberg Hbf;ZAQ;NA;;;NA;NA
2022-07-12T16:35:52Z;A321;2022-07-10T21:28:00+0200;P;TP;TP 579;1;B;2022-07-10T21:50:00+0100;;190;FALSE;LIS;2022-07-10T19:40:00+0200;;Lissabon;d20220710tp579;;0;de;TAP Air Portugal;3;annulliert;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;CRJX;2022-07-10T21:12:00+0200;P;AZ;AZ 419;2;D;2022-07-10T20:55:00+0200;886-888;75;FALSE;LIN;2022-07-10T19:40:00+0200;EIHBA;Mailand-Linate;d20220710az419;D22;0;de;ITA Airways;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B789;2022-07-10T21:24:00+0200;P;JL;JL 408;2;D;2022-07-11T14:45:00+0900;816-819;725;FALSE;NRT;2022-07-10T19:40:00+0200;JA864J;Tokio-Narita;d20220710jl408;D4;0;de;JAL Japan Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A321;2022-07-10T22:02:00+0200;P;LH;LH 200;1;A;2022-07-10T20:55:00+0200;263-461;70;FALSE;BER;2022-07-10T19:45:00+0200;DAISK;Berlin-Brandenburg;d20220710lh200;A52;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T20:25:00+0200;;;NA;NA
2022-07-12T16:35:52Z;E195;2022-07-10T21:12:00+0200;P;LO;LO 380;1;A;2022-07-10T21:35:00+0200;263-461;105;FALSE;WAW;2022-07-10T19:50:00+0200;SPLNP;Warschau;d20220710lo380;B10;0;de;LOT Polish Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A320;2022-07-10T21:36:00+0200;P;OS;OS 126;1;A;2022-07-10T21:15:00+0200;263-461;85;FALSE;VIE;2022-07-10T19:50:00+0200;OELBW;Wien;d20220710os126;A19;0;de;Austrian Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T21:20:00+0200;P;LH;LH 3454;1;A;NA;;NA;FALSE;ZBA;2022-07-10T19:52:00+0200;;Basel Bad Bahnhof;d20220710lh3454;T5;NA;de;Lufthansa;3;geschlossen;Karlsruhe Hbf;KJR;NA;;;NA;NA
2022-07-12T16:35:52Z;B763;2022-07-10T21:40:00+0200;P;KC;KC 922;2;E;2022-07-11T05:45:00+0600;954-956;350;FALSE;NQZ;2022-07-10T19:55:00+0200;P4KEB;Nur-Sultan;d20220710kc922;E9;0;de;Air Astana;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A20N;2022-07-10T21:38:00+0200;P;LH;LH 1496;1;A;2022-07-10T22:00:00+0100;263-461;180;FALSE;LIS;2022-07-10T20:00:00+0200;DAINH;Lissabon;d20220710lh1496;A24;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A20N;2022-07-10T21:48:00+0200;P;LH;LH 920;1;A;2022-07-10T20:40:00+0100;263-461;100;FALSE;LHR;2022-07-10T20:00:00+0200;DAIJC;London-Heathrow;d20220710lh920;B25;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T20:20:00+0200;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T21:42:00+0200;P;LH;LH 3628;1;A;NA;;NA;FALSE;QKL;2022-07-10T20:09:00+0200;;Köln Hbf;d20220710lh3628;T6;NA;de;Lufthansa;3;geschlossen;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B738;2022-07-10T21:36:00+0200;P;XQ;XQ 991;1;C;2022-07-11T00:20:00+0300;785-788;190;FALSE;ADB;2022-07-10T20:10:00+0200;TCSOH;Izmir Adnan Menderes;d20220710xq991;C15;0;de;SunExpress;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T21:38:00+0200;P;LH;LH 3562;1;A;NA;;NA;FALSE;ZWS;2022-07-10T20:10:00+0200;;Stuttgart Hbf;d20220710lh3562;T5;NA;de;Lufthansa;3;geschlossen;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A321;2022-07-10T22:04:00+0200;P;LH;LH 044;1;A;2022-07-10T21:25:00+0200;;70;FALSE;BER;2022-07-10T20:15:00+0200;;Berlin-Brandenburg;d20220710lh044;;0;de;Lufthansa;3;annulliert;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A21N;2022-07-10T22:06:00+0200;P;LH;LH 1284;1;A;2022-07-11T00:05:00+0300;263-461;165;FALSE;ATH;2022-07-10T20:20:00+0200;DAIEL;Athen;d20220710lh1284;A28;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T20:40:00+0200;;;NA;NA
2022-07-12T16:35:52Z;A319;2022-07-10T22:30:00+0200;P;JU;JU 335;2;E;2022-07-10T22:10:00+0200;941-942;110;FALSE;BEG;2022-07-10T20:20:00+0200;YUAPF;Belgrad Nikola Tesla;d20220710ju335;E6;0;de;Air Serbia;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B788;2022-07-10T22:00:00+0200;P;QR;QR 072;1;C;2022-07-11T03:10:00+0300;734-741;350;FALSE;DOH;2022-07-10T20:20:00+0200;A7BCX;Doha-Hamad;d20220710qr072;B43;0;de;Qatar Airways;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B738;2022-07-10T23:02:00+0200;P;XQ;XQ 763;1;B;2022-07-11T01:20:00+0300;522-525;240;FALSE;GZT;2022-07-10T20:20:00+0200;TCSEM;Gaziantep;d20220710xq763;C16;0;de;SunExpress;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A32A;2022-07-10T21:48:00+0200;P;LH;LH 1312;1;A;2022-07-10T22:50:00+0200;263-461;150;FALSE;MLA;2022-07-10T20:20:00+0200;DAIUG;Malta;d20220710lh1312;A16;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T22:00:00+0200;P;LH;LH 3526;1;A;NA;;NA;FALSE;QDU;2022-07-10T20:25:00+0200;;Düsseldorf Hbf;d20220710lh3526;T7;NA;de;Lufthansa;3;geschlossen;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A32A;2022-07-10T22:02:00+0200;P;LH;LH 1422;1;A;2022-07-10T23:50:00+0300;263-461;140;FALSE;OTP;2022-07-10T20:30:00+0200;DAIZY;Bukarest;d20220710lh1422;B30;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;E190;2022-07-10T22:18:00+0200;P;LH;LH 1378;1;A;2022-07-10T22:00:00+0200;;90;FALSE;GDN;2022-07-10T20:30:00+0200;;Gdansk/Danzig;d20220710lh1378;;0;de;Lufthansa;3;annulliert;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;E190;2022-07-10T22:18:00+0200;P;SK;SK 1636;1;A;2022-07-10T21:55:00+0200;;85;FALSE;CPH;2022-07-10T20:30:00+0200;;Kopenhagen-Kastrup;d20220710sk1636;;0;de;SAS Scandinavian Airlines;3;annulliert;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;CRJ9;2022-07-10T22:18:00+0200;P;LH;LH 1374;1;A;2022-07-10T21:40:00+0200;;70;FALSE;WRO;2022-07-10T20:30:00+0200;;Wroclaw/Breslau;d20220710lh1374;;0;de;Lufthansa;3;annulliert;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T22:06:00+0200;P;LH;LH 3486;1;A;NA;;NA;FALSE;ZAQ;2022-07-10T20:37:00+0200;;Nürnberg Hbf;d20220710lh3486;T4;NA;de;Lufthansa;3;geschlossen;Würzburg Hbf;QWU;NA;;;NA;NA
2022-07-12T16:35:52Z;B38M;2022-07-10T22:14:00+0200;P;XQ;XQ 781;1;B;2022-07-11T01:20:00+0300;501-504;220;FALSE;ADA;2022-07-10T20:40:00+0200;TCSMA;Adana;d20220710xq781;C4;0;de;SunExpress;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A320;2022-07-10T22:28:00+0200;P;EI;EI 657;2;E;2022-07-10T21:45:00+0100;;125;FALSE;DUB;2022-07-10T20:40:00+0200;;Dublin;d20220710ei657;;0;de;Aer Lingus;3;annulliert;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A319;2022-07-10T22:28:00+0200;P;LH;LH 1460;1;A;2022-07-10T21:55:00+0200;;75;FALSE;LJU;2022-07-10T20:40:00+0200;;Ljubljana;d20220710lh1460;;0;de;Lufthansa;3;annulliert;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;B77W;2022-07-10T22:26:00+0200;P;TG;TG 927;1;C;2022-07-11T16:05:00+0700;744-750;865;FALSE;BKK;2022-07-10T20:40:00+0200;HSTKW;Bangkok-Suvarnabhumi;d20220710tg927;B46;1;de;Thai Airways International;0;gestartet;Phuket;HKT;NA;;;NA;NA
2022-07-12T16:35:52Z;A319;2022-07-10T22:08:00+0200;P;LH;LH 892;1;A;2022-07-10T23:45:00+0300;263-461;125;FALSE;RIX;2022-07-10T20:40:00+0200;DAIBJ;Riga;d20220710lh892;A62;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A319;2022-07-10T22:28:00+0200;P;LH;LH 332;1;A;2022-07-10T22:00:00+0200;;80;FALSE;VCE;2022-07-10T20:40:00+0200;;Venedig-Marco Polo;d20220710lh332;;0;de;Lufthansa;3;annulliert;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;TRS;2022-07-10T22:14:00+0200;P;LH;LH 3728;1;A;NA;;NA;FALSE;ZMB;2022-07-10T20:41:00+0200;;Hamburg Hauptbahnhof;d20220710lh3728;T6;NA;de;Lufthansa;3;geschlossen;Göttingen HBF;ZEU;NA;;;NA;NA
2022-07-12T16:35:52Z;A321;2022-07-10T23:24:00+0200;P;LH;LH 1146;1;A;2022-07-10T22:50:00+0200;263-461;125;FALSE;BIO;2022-07-10T20:45:00+0200;DAIRL;Bilbao;d20220710lh1146;A64;0;de;Lufthansa;0;gestartet;NA;NA;2022-07-10T21:55:00+0200;;;NA;NA
2022-07-12T16:35:52Z;B789;2022-07-10T22:24:00+0200;P;NH;NH 224;1;B;2022-07-11T15:05:00+0900;679-681;680;FALSE;HND;2022-07-10T20:45:00+0200;JA871A;Tokio-Haneda;d20220710nh224;B44;0;de;ANA;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A32A;2022-07-10T22:34:00+0200;P;LH;LH 1352;1;A;2022-07-10T22:20:00+0200;;95;FALSE;WAW;2022-07-10T20:45:00+0200;;Warschau;d20220710lh1352;;0;de;Lufthansa;3;annulliert;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A319;2022-07-10T22:18:00+0200;P;OU;OU 415;1;A;2022-07-10T22:05:00+0200;263-461;80;FALSE;ZAG;2022-07-10T20:45:00+0200;9ACTN;Zagreb;d20220710ou415;B47;0;de;Croatia Airlines;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A343;2022-07-10T22:38:00+0200;P;LH;LH 796;1;A;2022-07-11T15:30:00+0800;263-461;760;FALSE;HKG;2022-07-10T20:50:00+0200;DAIGX;Hong Kong;d20220710lh796;Z69;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A32A;2022-07-10T22:12:00+0200;P;LH;LH 336;1;A;2022-07-10T22:45:00+0200;263-461;115;FALSE;"NAP";2022-07-10T20:50:00+0200;DAIZP;Neapel;d20220710lh336;A58;0;de;Lufthansa;0;gestartet;NA;NA;NA;;;NA;NA
2022-07-12T16:35:52Z;A321;2022-07-10T22:38:00+0200;P;LH;LH 1454;1;A;2022-07-10T22:50:00+0200;;120;FALSE;TIA;2022-07-10T20:50:00+0200;;Tirana;d20220710lh1454;;0;de;Lufthansa;3;annulliert;NA;NA;NA;;;NA;NA
