timestamp;ac;bag;lu;typ;al;fnr;terminal;halle;esti;duration;s;iata;sched;reg;apname;ausgang;id;lang;alname;schedDep;flstatus;status;cs;rouname;rou;stops;pos
2022-07-12T16:35:52Z;A359;;2022-07-10T21:50:00+0200;P;SQ;SQ 326;1;B;2022-07-10T17:51:00+0200;765;FALSE;SIN;2022-07-10T17:40:00+0200;9VSJB;Singapur;B2;a20220710sq326;de;Singapore Airlines;2022-07-10T10:55:00+0800;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E75L;;2022-07-10T21:46:00+0200;P;KL;KL 1771;2;D;2022-07-10T17:46:00+0200;65;FALSE;AMS;2022-07-10T17:45:00+0200;PHEXS;Amsterdam;D;a20220710kl1771;de;KLM Royal Dutch Airlines;2022-07-10T16:40:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A320;;2022-07-10T22:04:00+0200;P;DE;DE 1039;1;B;2022-07-10T18:05:00+0200;100;FALSE;NCE;2022-07-10T17:45:00+0200;DAICH;Nizza;B2;a20220710de1039;de;Condor;2022-07-10T16:05:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T20:18:00+0200;P;LH;LH 3623;1;NA;2022-07-10T17:49:00+0200;NA;FALSE;QKL;2022-07-10T17:49:00+0200;;Köln Hbf;;a20220710lh3623;de;Lufthansa;NA;1;auf Position;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B738;;2022-07-10T21:42:00+0200;P;UX;UX 1509;2;D;2022-07-10T17:43:00+0200;160;FALSE;MAD;2022-07-10T17:50:00+0200;ECMUZ;Madrid-Barajas;D;a20220710ux1509;de;Air Europa;2022-07-10T15:10:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B789;;2022-07-10T21:30:00+0200;P;JL;JL 407;2;D;2022-07-10T17:30:00+0200;720;FALSE;NRT;2022-07-10T17:50:00+0200;JA864J;Tokio-Narita;D;a20220710jl407;de;JAL Japan Airlines;2022-07-10T12:50:00+0900;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T20:20:00+0200;P;LH;LH 3421;1;NA;2022-07-10T17:51:00+0200;NA;FALSE;ZWS;2022-07-10T17:51:00+0200;;Stuttgart Hbf;;a20220710lh3421;de;Lufthansa;NA;1;auf Position;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T20:20:00+0200;P;LH;LH 3695;1;NA;2022-07-10T17:51:00+0200;NA;FALSE;QPP;2022-07-10T17:51:00+0200;;Berlin Hauptbahnhof;;a20220710lh3695;de;Lufthansa;NA;1;auf Position;;Kassel Wilhemsh. Bhf;KWQ;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T22:14:00+0200;P;LH;LH 195;1;A;2022-07-10T18:15:00+0200;70;FALSE;BER;2022-07-10T17:55:00+0200;DAIDE;Berlin-Brandenburg;A2;a20220710lh195;de;Lufthansa;2022-07-10T16:45:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;BCS3;;2022-07-10T22:14:00+0200;P;BT;BT 245;2;E;2022-07-10T18:15:00+0200;140;FALSE;RIX;2022-07-10T18:00:00+0200;YLCSN;Riga;E;a20220710bt245;de;airBaltic;2022-07-10T16:40:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-10T22:42:00+0200;P;LH;LH 909;1;A;2022-07-10T18:43:00+0200;95;FALSE;LHR;2022-07-10T18:05:00+0200;DAINK;London-Heathrow;A2;a20220710lh909;de;Lufthansa;2022-07-10T15:30:00+0100;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T20:34:00+0200;P;LH;LH 3453;1;NA;2022-07-10T18:06:00+0200;NA;FALSE;ZBA;2022-07-10T18:06:00+0200;;Basel Bad Bahnhof;;a20220710lh3453;de;Lufthansa;NA;1;auf Position;;Mannheim Hbf;MHJ;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T22:58:00+0200;P;LH;LH 1129;1;A;2022-07-10T18:58:00+0200;130;FALSE;BCN;2022-07-10T18:10:00+0200;DAISX;Barcelona;A1;a20220710lh1129;de;Lufthansa;2022-07-10T16:00:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E190;;2022-07-10T22:24:00+0200;P;LH;LH 027;1;A;2022-07-10T18:25:00+0200;70;FALSE;HAM;2022-07-10T18:10:00+0200;DAECI;Hamburg;A2;a20220710lh027;de;Lufthansa;2022-07-10T17:00:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B738;;2022-07-10T22:46:00+0200;P;FEG;FEG 3121;2;E;2022-07-10T18:47:00+0200;285;FALSE;HRG;2022-07-10T18:15:00+0200;SUTMN;Hurghada;E;a20220710feg3121;de;FlyEgypt;2022-07-10T13:30:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B738;;2022-07-10T22:16:00+0200;P;LY;LY 355;1;C;2022-07-10T18:17:00+0200;270;FALSE;TLV;2022-07-10T18:15:00+0200;4XEKI;Tel Aviv-Ben Gurion;C1;a20220710ly355;de;EL AL;2022-07-10T14:45:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B788;;2022-07-10T22:02:00+0200;P;QR;QR 071;1;B;2022-07-10T18:03:00+0200;390;FALSE;DOH;2022-07-10T18:20:00+0200;A7BCX;Doha-Hamad;B2;a20220710qr071;de;Qatar Airways;2022-07-10T12:50:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-10T22:52:00+0200;P;LH;LH 1159;1;A;2022-07-10T18:54:00+0200;140;FALSE;PMI;2022-07-10T18:20:00+0200;DAIUI;Palma de Mallorca;A1;a20220710lh1159;de;Lufthansa;2022-07-10T16:00:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T20:50:00+0200;P;LH;LH 3485;1;NA;2022-07-10T18:21:00+0200;NA;FALSE;ZMU;2022-07-10T18:21:00+0200;;München Hbf;;a20220710lh3485;de;Lufthansa;NA;1;auf Position;;Würzburg Hbf;QWU;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T23:00:00+0200;P;LH;LH 863;1;A;2022-07-10T19:01:00+0200;125;FALSE;OSL;2022-07-10T18:25:00+0200;DAISK;Oslo-Gardermoen;A2;a20220710lh863;de;Lufthansa;2022-07-10T16:20:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A320;;2022-07-10T23:16:00+0200;P;A3;A3 430;1;A;2022-07-10T19:16:00+0200;200;FALSE;HER;2022-07-10T18:30:00+0200;LZMDK;Heraklion;A2;a20220710a3430;de;Aegean Airlines;2022-07-10T16:10:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;CRJX;;2022-07-10T22:18:00+0200;P;IB;IB 8710;2;D;2022-07-10T18:19:00+0200;170;FALSE;MAD;2022-07-10T18:30:00+0200;ECMPA;Madrid-Barajas;D;a20220710ib8710;de;Iberia;2022-07-10T15:40:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B763;;2022-07-10T22:38:00+0200;P;KC;KC 921;2;E;2022-07-10T18:38:00+0200;380;FALSE;NQZ;2022-07-10T18:30:00+0200;P4KEB;Nur-Sultan;E;a20220710kc921;de;Air Astana;2022-07-10T16:10:00+0600;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T21:02:00+0200;P;LH;LH 3523;1;NA;2022-07-10T18:33:00+0200;NA;FALSE;QDU;2022-07-10T18:33:00+0200;;Düsseldorf Hbf;;a20220710lh3523;de;Lufthansa;NA;1;auf Position;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B38M;;2022-07-10T22:46:00+0200;P;XQ;XQ 142;1;C;2022-07-10T18:46:00+0200;225;FALSE;AYT;2022-07-10T18:35:00+0200;TCSOL;Antalya;C1;a20220710xq142;de;SunExpress;2022-07-10T15:50:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A332;;2022-07-10T21:48:00+0200;P;4Y;4Y 155;1;C;2022-07-10T17:49:00+0200;660;FALSE;MLE;2022-07-10T18:35:00+0200;DAXGE;Male-Velana;C1;a202207104y155;de;Eurowings Discover;2022-07-10T10:35:00+0500;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T21:04:00+0200;P;LH;LH 3423;1;NA;2022-07-10T18:35:00+0200;NA;FALSE;ZWS;2022-07-10T18:35:00+0200;;Stuttgart Hbf;;a20220710lh3423;de;Lufthansa;NA;1;auf Position;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B737;;2022-07-10T22:52:00+0200;P;RO;RO 305;2;E;2022-07-10T18:53:00+0200;160;FALSE;OTP;2022-07-10T18:40:00+0200;YRBGH;Bukarest;E;a20220710ro305;de;TAROM;2022-07-10T17:00:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B788;;2022-07-10T22:42:00+0200;P;AI;AI 121;1;B;2022-07-10T18:43:00+0200;510;FALSE;DEL;2022-07-10T18:40:00+0200;VTANO;Delhi;B1;a20220710ai121;de;Air India;2022-07-10T13:40:00+0530;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B738;;2022-07-10T22:30:00+0200;P;XQ;XQ 1668;1;C;2022-07-10T18:30:00+0200;245;FALSE;MLX;2022-07-10T18:40:00+0200;TCSOH;Malatya;C1;a20220710xq1668;de;SunExpress;2022-07-10T15:35:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A320;;2022-07-10T22:58:00+0200;P;OS;OS 125;1;A;2022-07-10T18:58:00+0200;90;FALSE;VIE;2022-07-10T18:40:00+0200;OELBW;Wien;A2;a20220710os125;de;Austrian Airlines;2022-07-10T17:10:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A332;;2022-07-11T01:06:00+0200;P;DE;DE 1505;1;A;2022-07-10T21:07:00+0200;130;FALSE;PMI;2022-07-10T18:45:00+0200;DAIYC;Palma de Mallorca;A1;a20220710de1505;de;Condor;2022-07-10T16:35:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T20:40:00+0200;P;TP;TP 576;1;A;NA;185;FALSE;LIS;2022-07-10T18:50:00+0200;;Lissabon;;a20220710tp576;de;TAP Air Portugal;2022-07-10T14:45:00+0100;3;annulliert;;NA;NA;NA;NA
2022-07-12T16:35:52Z;CRJX;;2022-07-10T22:56:00+0200;P;AZ;AZ 410;2;D;2022-07-10T18:56:00+0200;80;FALSE;LIN;2022-07-10T18:50:00+0200;EIHBA;Mailand-Linate;D;a20220710az410;de;ITA Airways;2022-07-10T17:30:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T21:20:00+0200;P;LH;LH 3625;1;NA;2022-07-10T18:50:00+0200;NA;FALSE;DTZ;2022-07-10T18:50:00+0200;;Dortmund Hbf;;a20220710lh3625;de;Lufthansa;NA;1;auf Position;;Köln Hbf;QKL;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T21:20:00+0200;P;LH;LH 3661;1;NA;2022-07-10T18:50:00+0200;NA;FALSE;DHC;2022-07-10T18:50:00+0200;;Bremen Hauptbahnhof;;a20220710lh3661;de;Lufthansa;NA;1;auf Position;;Münster HBF;MKF;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T23:12:00+0200;P;LH;LH 197;1;A;2022-07-10T19:12:00+0200;70;FALSE;BER;2022-07-10T18:55:00+0200;DAIDU;Berlin-Brandenburg;A1;a20220710lh197;de;Lufthansa;2022-07-10T17:45:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A320;;2022-07-10T22:50:00+0200;P;BUC;BUC 8773;2;D;2022-07-10T18:51:00+0200;305;FALSE;RMF;2022-07-10T18:55:00+0200;LZLAH;Marsa Alam;D;a20220710buc8773;de;European Air Charter;2022-07-10T13:50:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A333;;2022-07-10T22:34:00+0200;P;4Y;4Y 135;1;C;2022-07-10T18:35:00+0200;700;FALSE;ZNZ;2022-07-10T18:55:00+0200;DAFYQ;Sansibar;C1;a202207104y135;de;Eurowings Discover;2022-07-10T08:15:00+0300;0;Gepäckausgabe beendet;;Mombasa;MBA;1;NA
2022-07-12T16:35:52Z;A32A;;2022-07-10T22:56:00+0200;P;LH;LH 807;1;A;2022-07-10T18:57:00+0200;125;FALSE;ARN;2022-07-10T18:55:00+0200;DAIZP;Stockholm-Arlanda;A1;a20220710lh807;de;Lufthansa;2022-07-10T16:50:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T21:24:00+0200;P;LH;LH 3743;1;NA;2022-07-10T18:56:00+0200;NA;FALSE;XIR;2022-07-10T18:56:00+0200;;Dresden Hauptbahnhof;;a20220710lh3743;de;Lufthansa;NA;1;auf Position;;Erfurt Hauptbahnhof;XIU;NA;NA
2022-07-12T16:35:52Z;B77W;;2022-07-10T23:30:00+0200;P;TG;TG 926;1;B;2022-07-10T19:30:00+0200;695;FALSE;BKK;2022-07-10T19:00:00+0200;HSTKW;Bangkok-Suvarnabhumi;B2;a20220710tg926;de;Thai Airways International;2022-07-10T12:25:00+0700;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E195;;2022-07-10T22:50:00+0200;P;LO;LO 379;1;B;2022-07-10T18:51:00+0200;120;FALSE;WAW;2022-07-10T19:00:00+0200;SPLNP;Warschau;B1;a20220710lo379;de;LOT Polish Airlines;2022-07-10T17:00:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-10T23:02:00+0200;P;LH;LH 1135;1;A;2022-07-10T19:02:00+0200;130;FALSE;BCN;2022-07-10T19:05:00+0200;DAINH;Barcelona;A1;a20220710lh1135;de;Lufthansa;2022-07-10T16:55:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A20N;;2022-07-10T23:18:00+0200;P;LH;LH 911;1;B;2022-07-10T19:18:00+0200;95;FALSE;LHR;2022-07-10T19:05:00+0200;DAIJC;London-Heathrow;B2;a20220710lh911;de;Lufthansa;2022-07-10T16:30:00+0100;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-10T23:48:00+0200;P;LH;LH 1197;1;A;2022-07-10T19:49:00+0200;60;FALSE;ZRH;2022-07-10T19:05:00+0200;DAIZY;Zürich;A2;a20220710lh1197;de;Lufthansa;2022-07-10T18:05:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T21:34:00+0200;P;LH;LH 3425;1;NA;2022-07-10T19:06:00+0200;NA;FALSE;ZMU;2022-07-10T19:06:00+0200;;München Hbf;;a20220710lh3425;de;Lufthansa;NA;1;auf Position;;Stuttgart Hbf;ZWS;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-10T23:06:00+0200;P;LH;LH 029;1;A;2022-07-10T19:07:00+0200;70;FALSE;HAM;2022-07-10T19:10:00+0200;DAIBD;Hamburg;A2;a20220710lh029;de;Lufthansa;2022-07-10T18:00:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B738;;2022-07-10T23:50:00+0200;P;XQ;XQ 990;1;C;2022-07-10T19:51:00+0200;200;FALSE;ADB;2022-07-10T19:10:00+0200;TCSEM;Izmir Adnan Menderes;C1;a20220710xq990;de;SunExpress;2022-07-10T16:50:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A343;;2022-07-10T23:20:00+0200;P;LH;LH 713;1;A;2022-07-10T19:20:00+0200;850;FALSE;ICN;2022-07-10T19:15:00+0200;DAIGP;Seoul-Incheon;A1;a20220710lh713;de;Lufthansa;2022-07-10T12:05:00+0900;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;B748;;2022-07-10T23:18:00+0200;P;LH;LH 717;1;B;2022-07-10T19:18:00+0200;880;FALSE;HND;2022-07-10T19:15:00+0200;DABYG;Tokio-Haneda;B2;a20220710lh717;de;Lufthansa;2022-07-10T11:35:00+0900;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T21:46:00+0200;P;LH;LH 3541;1;NA;2022-07-10T19:17:00+0200;NA;FALSE;XHJ;2022-07-10T19:17:00+0200;;Aachen Hauptbahnhof;;a20220710lh3541;de;Lufthansa;NA;1;auf Position;;Köln Hbf;QKL;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T21:48:00+0200;P;LH;LH 3727;1;NA;2022-07-10T19:18:00+0200;NA;FALSE;ZMB;2022-07-10T19:18:00+0200;;Hamburg Hauptbahnhof;;a20220710lh3727;de;Lufthansa;NA;1;auf Position;;Kassel Wilhemsh. Bhf;KWQ;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T21:50:00+0200;P;LH;LH 3487;1;NA;2022-07-10T19:20:00+0200;NA;FALSE;ZAQ;2022-07-10T19:20:00+0200;;Nürnberg Hbf;;a20220710lh3487;de;Lufthansa;NA;1;auf Position;;Würzburg Hbf;QWU;NA;NA
2022-07-12T16:35:52Z;B38M;;2022-07-10T23:26:00+0200;P;XQ;XQ 140;1;C;2022-07-10T19:26:00+0200;225;FALSE;AYT;2022-07-10T19:25:00+0200;TCSMA;Antalya;C1;a20220710xq140;de;SunExpress;2022-07-10T16:40:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E190;;2022-07-10T23:16:00+0200;P;LH;LH 1473;1;A;2022-07-10T19:17:00+0200;125;FALSE;CLJ;2022-07-10T19:25:00+0200;DAECF;Cluj;A2;a20220710lh1473;de;Lufthansa;2022-07-10T18:20:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T23:22:00+0200;P;LH;LH 1297;1;A;2022-07-10T19:22:00+0200;195;FALSE;HER;2022-07-10T19:25:00+0200;DAIDG;Heraklion;A2;a20220710lh1297;de;Lufthansa;2022-07-10T17:10:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E190;;2022-07-11T00:02:00+0200;P;LH;LH 245;1;B;2022-07-10T20:03:00+0200;80;FALSE;TRS;2022-07-10T19:30:00+0200;DAECD;Triest;B2;a20220710lh245;de;Lufthansa;2022-07-10T18:10:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-10T23:58:00+0200;P;OU;OU 414;1;B;2022-07-10T20:09:00+0200;90;FALSE;ZAG;2022-07-10T19:30:00+0200;9ACTN;Zagreb;B2;a20220710ou414;de;Croatia Airlines;2022-07-10T18:00:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T22:02:00+0200;P;LH;LH 3525;1;NA;2022-07-10T19:33:00+0200;NA;FALSE;QDU;2022-07-10T19:33:00+0200;;Düsseldorf Hbf;;a20220710lh3525;de;Lufthansa;NA;1;auf Position;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T23:58:00+0200;P;LH;LH 997;1;A;2022-07-10T20:55:00+0200;65;FALSE;AMS;2022-07-10T19:35:00+0200;DAIRL;Amsterdam;A1;a20220710lh997;de;Lufthansa;2022-07-10T18:30:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-10T23:52:00+0200;P;JU;JU 334;2;E;2022-07-10T19:53:00+0200;125;FALSE;BEG;2022-07-10T19:35:00+0200;YUAPF;Belgrad Nikola Tesla;E;a20220710ju334;de;Air Serbia;2022-07-10T17:30:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;CRJ9;;2022-07-10T23:34:00+0200;P;LH;LH 219;1;A;2022-07-10T19:34:00+0200;65;FALSE;DRS;2022-07-10T19:35:00+0200;DACNW;Dresden;A2;a20220710lh219;de;Lufthansa;2022-07-10T18:30:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;CRJ9;;2022-07-10T23:22:00+0200;P;LH;LH 397;1;A;2022-07-10T19:23:00+0200;50;FALSE;LUX;2022-07-10T19:35:00+0200;DACNM;Luxemburg;A2;a20220710lh397;de;Lufthansa;2022-07-10T18:45:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-10T23:40:00+0200;P;LH;LH 359;1;A;2022-07-10T19:40:00+0200;60;FALSE;BRE;2022-07-10T19:40:00+0200;DAIBA;Bremen;A2;a20220710lh359;de;Lufthansa;2022-07-10T18:40:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32B;;2022-07-10T23:58:00+0200;P;DE;DE 1663;1;C;2022-07-10T20:34:00+0200;195;FALSE;HER;2022-07-10T19:40:00+0200;DAIAF;Heraklion;C1;a20220710de1663;de;Condor;2022-07-10T17:25:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E190;;2022-07-10T21:34:00+0200;P;SK;SK 1635;1;A;NA;90;FALSE;CPH;2022-07-10T19:45:00+0200;;Kopenhagen-Kastrup;;a20220710sk1635;de;SAS Scandinavian Airlines;2022-07-10T18:15:00+0200;3;annulliert;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A21N;;2022-07-10T23:48:00+0200;P;LH;LH 1115;1;A;2022-07-10T19:48:00+0200;150;FALSE;MAD;2022-07-10T19:45:00+0200;DAIEM;Madrid-Barajas;A2;a20220710lh1115;de;Lufthansa;2022-07-10T17:15:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T23:54:00+0200;P;LH;LH 1401;1;A;2022-07-10T19:55:00+0200;70;FALSE;PRG;2022-07-10T19:45:00+0200;DAIRW;Prag;A2;a20220710lh1401;de;Lufthansa;2022-07-10T18:35:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-10T23:52:00+0200;P;LH;LH 1479;1;A;2022-07-10T19:52:00+0200;90;FALSE;PUY;2022-07-10T19:45:00+0200;DAIUA;Pula;A1;a20220710lh1479;de;Lufthansa;2022-07-10T18:15:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-10T23:36:00+0200;P;LH;LH 1107;1;A;2022-07-10T19:36:00+0200;65;FALSE;SZG;2022-07-10T19:45:00+0200;DAIBC;Salzburg;A2;a20220710lh1107;de;Lufthansa;2022-07-10T18:40:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-10T23:44:00+0200;P;LH;LH 1111;1;A;2022-07-10T19:45:00+0200;145;FALSE;SCQ;2022-07-10T19:45:00+0200;DAIUP;Santiago Compostela;A2;a20220710lh1111;de;Lufthansa;2022-07-10T17:20:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A32A;;2022-07-10T23:56:00+0200;P;LH;LH 1291;1;A;2022-07-10T19:57:00+0200;190;FALSE;JTR;2022-07-10T19:45:00+0200;DAIUB;Thira Santorin;A2;a20220710lh1291;de;Lufthansa;2022-07-10T17:35:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T23:44:00+0200;P;LH;LH 329;1;B;2022-07-10T19:45:00+0200;85;FALSE;VCE;2022-07-10T19:45:00+0200;DAISL;Venedig-Marco Polo;B2;a20220710lh329;de;Lufthansa;2022-07-10T18:20:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T22:18:00+0200;P;LH;LH 3627;1;NA;2022-07-10T19:49:00+0200;NA;FALSE;QKL;2022-07-10T19:49:00+0200;;Köln Hbf;;a20220710lh3627;de;Lufthansa;NA;1;auf Position;;NA;NA;NA;NA
2022-07-12T16:35:52Z;TRS;;2022-07-10T22:20:00+0200;P;LH;LH 3427;1;NA;2022-07-10T19:51:00+0200;NA;FALSE;ZWS;2022-07-10T19:51:00+0200;;Stuttgart Hbf;;a20220710lh3427;de;Lufthansa;NA;1;auf Position;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T23:58:00+0200;P;LH;LH 199;1;A;2022-07-10T20:54:00+0200;70;FALSE;BER;2022-07-10T19:55:00+0200;DAISJ;Berlin-Brandenburg;A2;a20220710lh199;de;Lufthansa;2022-07-10T18:45:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A320;;2022-07-10T21:44:00+0200;P;EI;EI 656;2;D;NA;135;FALSE;DUB;2022-07-10T19:55:00+0200;;Dublin;;a20220710ei656;de;Aer Lingus;2022-07-10T16:40:00+0100;3;annulliert;;NA;NA;NA;NA
2022-07-12T16:35:52Z;BCS3;;2022-07-10T23:58:00+0200;P;LX;LX 1086;1;A;2022-07-10T20:22:00+0200;70;FALSE;GVA;2022-07-10T19:55:00+0200;HBJCN;Genf;A2;a20220710lx1086;de;SWISS;2022-07-10T18:45:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T23:36:00+0200;P;LH;LH 851;1;A;2022-07-10T19:37:00+0200;155;FALSE;HEL;2022-07-10T19:55:00+0200;DAIDV;Helsinki;A1;a20220710lh851;de;Lufthansa;2022-07-10T18:20:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;E195;;2022-07-10T23:58:00+0200;P;EN;EN 8873;1;A;2022-07-10T20:32:00+0200;95;FALSE;PSA;2022-07-10T19:55:00+0200;IADJQ;Pisa;A2;a20220710en8873;de;Air Dolomiti;2022-07-10T18:20:00+0200;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A319;;2022-07-11T00:50:00+0200;P;LH;LH 883;1;A;2022-07-10T20:50:00+0200;145;FALSE;TLL;2022-07-10T19:55:00+0200;DAILN;Tallinn;A1;a20220710lh883;de;Lufthansa;2022-07-10T18:30:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
2022-07-12T16:35:52Z;A321;;2022-07-10T23:58:00+0200;P;LH;LH 1557;1;A;2022-07-10T19:58:00+0200;155;FALSE;SKG;2022-07-10T19:55:00+0200;DAIRH;Thessaloniki;A1;a20220710lh1557;de;Lufthansa;2022-07-10T18:20:00+0300;0;Gepäckausgabe beendet;;NA;NA;NA;NA
